 Person_1 , Review_18 , name_86 ,
 http://data.persee.fr/authority/59214#Person , http://data.persee.fr/doc/jds_0021-8103_1975_num_3_1_1329#Web , Henri-Jean Martin ,
 http://data.persee.fr/authority/196935#Person , http://data.persee.fr/doc/jds_0021-8103_1963_num_2_1_1051#Web , Jean Tulard ,
 http://data.persee.fr/authority/251946#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_2501#Web , André Piganiol ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_3371#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_4_1_3134#Web , Alfred Merlin ,
 http://data.persee.fr/authority/274738#Person , http://data.persee.fr/doc/jds_0021-8103_1967_num_4_1_1163#Web , André Tchernia ,
 http://data.persee.fr/authority/245616#Person , http://data.persee.fr/doc/jds_0021-8103_1923_num_21_6_5417#Web , Camille Jullian ,
 http://data.persee.fr/authority/249644#Person , http://data.persee.fr/doc/jds_0021-8103_1941_num_3_1_3069#Web , Paul Deschamps ,
 http://data.persee.fr/authority/388869#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_2_1_3146#Web , Jean Hubert ,
 http://data.persee.fr/authority/66284#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_1_1_3140#Web , Antoine Bon ,
 http://data.persee.fr/authority/280309#Person , http://data.persee.fr/doc/rscir_0035-2217_1934_num_14_1_1615_t1_0150_0000_1#Web , Albert Vincent ,
 http://data.persee.fr/authority/145016#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_2_1_2550#Web , François Olivier-Martin ,
 http://data.persee.fr/authority/165276#Person , http://data.persee.fr/doc/jds_0021-8103_1962_num_2_1_1031#Web , James Germain Février ,
 http://data.persee.fr/authority/165379#Person , http://data.persee.fr/doc/jds_0021-8103_1943_num_3_1_2664_t1_0139_0000_2#Web , Jean Vercoutter ,
 http://data.persee.fr/authority/165379#Person , http://data.persee.fr/doc/jds_0021-8103_1957_num_2_1_5989_t1_0094_0000_2#Web , Jean Vercoutter ,
 http://data.persee.fr/authority/165379#Person , http://data.persee.fr/doc/jds_0021-8103_1960_num_1_1_975#Web , Jean Vercoutter ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_3_1_2708#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_2_1_2551#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_2_1_3116#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_3_1_2565_t1_0138_0000_3#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1952_num_2_1_5932_t1_0094_0000_1#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_1_1_6278_t1_0046_0000_2#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_2_1_3223#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174395#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_2_1_3254#Web , Jacques Zeiller ,
 http://data.persee.fr/authority/174841#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_3_1_2561#Web , Jean Longnon ,
 http://data.persee.fr/authority/174841#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_1_1_3172#Web , Jean Longnon ,
 http://data.persee.fr/authority/174841#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_4_1_5983#Web , Jean Longnon ,
 http://data.persee.fr/authority/174841#Person , http://data.persee.fr/doc/jds_0021-8103_1957_num_4_1_5993#Web , Jean Longnon ,
 http://data.persee.fr/authority/174841#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_1_1_3246#Web , Jean Longnon ,
 http://data.persee.fr/authority/174841#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_1_1_6000#Web , Jean Longnon ,
 http://data.persee.fr/authority/175092#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2485_t1_0182_0000_3#Web , Maurice Gaudefroy-Demombynes ,
 http://data.persee.fr/authority/175092#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_1_1_2512#Web , Maurice Gaudefroy-Demombynes ,
 http://data.persee.fr/authority/177717#Person , http://data.persee.fr/doc/jds_0021-8103_1964_num_1_1_1069_t1_0059_0000_1#Web , Edouard Baratier ,
 http://data.persee.fr/authority/194889#Person , http://data.persee.fr/doc/jds_0021-8103_1957_num_4_1_5992#Web , Paul Demiéville ,
 http://data.persee.fr/authority/196494#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_2_1_5956#Web , Georges Tessier ,
 http://data.persee.fr/authority/196549#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_2_1_3147#Web , Gilbert Charles-Picard ,
 http://data.persee.fr/authority/196552#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_2_1_3224#Web , André Grabar ,
 http://data.persee.fr/authority/196570#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_4_1_2728_t1_0187_0000_3#Web , Henri Boissin ,
 http://data.persee.fr/authority/196604#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_3_1_3191#Web , Michel Carsow ,
 http://data.persee.fr/authority/196604#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_3_1_5975#Web , Michel Carsow ,
 http://data.persee.fr/authority/196614#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_2507_t1_0186_0000_4#Web , Clovis Brunel ,
 http://data.persee.fr/authority/196650#Person , http://data.persee.fr/doc/jds_0021-8103_1957_num_1_1_3227#Web , Édouard Salin ,
 http://data.persee.fr/authority/196678#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_1_1_3086#Web , Jacques Bacot ,
 http://data.persee.fr/authority/196721#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_3_1_2715_t1_0143_0000_3#Web , Jean-Baptiste Chabot ,
 http://data.persee.fr/authority/196742#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_3_1_3127#Web , Pierre de La Coste-Messelière ,
 http://data.persee.fr/authority/196750#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_3_1_3214#Web , Édouard Dhorme ,
 http://data.persee.fr/authority/196759#Person , http://data.persee.fr/doc/jds_0021-8103_1963_num_2_1_1050#Web , Paul Gille ,
 http://data.persee.fr/authority/196770#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_2_1_2698_t1_0093_0000_4#Web , Gustave Dupont-Ferrier ,
 http://data.persee.fr/authority/196778#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_3_1_3123#Web , René Grousset ,
 http://data.persee.fr/authority/196802#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_1_1_2685_t1_0044_0000_3#Web , Jacques Vandier ,
 http://data.persee.fr/authority/196802#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_4_1_2723#Web , Jacques Vandier ,
 http://data.persee.fr/authority/196802#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_2_1_2533_t1_0185_0000_3#Web , Jacques Vandier ,
 http://data.persee.fr/authority/196802#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_1_1_2546_t1_0092_0000_1#Web , Jacques Vandier ,
 http://data.persee.fr/authority/196850#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_1_1_3110#Web , Gustave Lefebvre ,
 http://data.persee.fr/authority/196850#Person , http://data.persee.fr/doc/jds_0021-8103_1952_num_1_1_3169_t1_0044_0000_1#Web , Gustave Lefebvre ,
 http://data.persee.fr/authority/196864#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_2_1_2521#Web , Ferdinand Lot ,
 http://data.persee.fr/authority/196872#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_1_1_2538#Web , Georges Marçais ,
 http://data.persee.fr/authority/196886#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2485_t1_0179_0000_2#Web , Henri Massé ,
 http://data.persee.fr/authority/196886#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2485_t1_0180_0000_3#Web , Henri Massé ,
 http://data.persee.fr/authority/196886#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_2_1_2557_t1_0184_0000_1#Web , Henri Massé ,
 http://data.persee.fr/authority/196935#Person , http://data.persee.fr/doc/jds_0021-8103_1963_num_1_1_1046#Web , Jean Tulard ,
 http://data.persee.fr/authority/205106#Person , http://data.persee.fr/doc/jds_0021-8103_1952_num_3_1_5942_t1_0138_0000_1#Web , Louis Réau ,
 http://data.persee.fr/authority/205106#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_1_1_3178_t1_0045_0000_1#Web , Louis Réau ,
 http://data.persee.fr/authority/209230#Person , http://data.persee.fr/doc/jds_0021-8103_1952_num_3_1_5935#Web , Georges Contenau ,
 http://data.persee.fr/authority/209931#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_3_1_2570#Web , Jean Gagé ,
 http://data.persee.fr/authority/219318#Person , http://data.persee.fr/doc/jds_0021-8103_1960_num_3_1_993_t1_0140_0000_2#Web , Jacques Boussard ,
 http://data.persee.fr/authority/235550#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_1_1_2685_t1_0042_0000_3#Web , Albert Dauzat ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1943_num_4_1_2675_t1_0179_0000_3#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1943_num_4_1_2675_t1_0183_0000_3#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_2_1_2693#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_1_1_2734#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2478#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_2507_t1_0181_0000_2#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_3376#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_1_1_2511#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_2_1_2522#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_2_1_2533_t1_0181_0000_5#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_2_1_2557_t1_0183_0000_1#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_2_1_3105#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_3_1_3128_t1_0142_0000_3#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_4_1_3159_t1_0187_0000_3#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_2_1_3180#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_2_1_3187_t1_0093_0000_3#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_2_1_3204#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_3_1_3310_t1_0140_0000_1#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_1_1_5954_t1_0044_0000_5#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_1_1_5954_t1_0045_0000_2#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_3_1_3217#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_1_1_5972_t1_0044_0000_3#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_1_1_3244#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_1_1_6003_t1_0043_0000_1#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_1_1_6003_t1_0043_0000_3#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_3_1_3281#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_3_1_3282#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_3_1_3285#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_3_1_3286_t1_0136_0000_7#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1960_num_1_1_973#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1960_num_4_1_997#Web , Alfred Merlin ,
 http://data.persee.fr/authority/235857#Person , http://data.persee.fr/doc/jds_0021-8103_1961_num_3_1_1016_t1_0177_0000_1#Web , Alfred Merlin ,
 http://data.persee.fr/authority/237581#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_1_1_5951#Web , Pierre Devambez ,
 http://data.persee.fr/authority/237581#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_2_1_5958#Web , Pierre Devambez ,
 http://data.persee.fr/authority/237581#Person , http://data.persee.fr/doc/jds_0021-8103_1957_num_1_1_3229#Web , Pierre Devambez ,
 http://data.persee.fr/authority/237581#Person , http://data.persee.fr/doc/jds_0021-8103_1960_num_1_1_976#Web , Pierre Devambez ,
 http://data.persee.fr/authority/237671#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_4_1_3159_t1_0178_0000_3#Web , André Dupont-Sommer ,
 http://data.persee.fr/authority/248512#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_4_1_3262#Web , Jacques Heurgon ,
 http://data.persee.fr/authority/248569#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_1_1_6275#Web , Pierre Chantraine ,
 http://data.persee.fr/authority/249208#Person , http://data.persee.fr/doc/jds_0021-8103_1957_num_3_1_3241_t1_0141_0000_3#Web , Raymond Lebègue ,
 http://data.persee.fr/authority/249208#Person , http://data.persee.fr/doc/jds_0021-8103_1963_num_2_1_1052_t1_0126_0000_2#Web , Raymond Lebègue ,
 http://data.persee.fr/authority/249624#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_4_1_3135_t1_0187_0000_2#Web , Louis Renou ,
 http://data.persee.fr/authority/249624#Person , http://data.persee.fr/doc/jds_0021-8103_1952_num_3_1_5942_t1_0141_0000_3#Web , Louis Renou ,
 http://data.persee.fr/authority/249624#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_2_1_3258#Web , Louis Renou ,
 http://data.persee.fr/authority/249644#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2476#Web , Paul Deschamps ,
 http://data.persee.fr/authority/249644#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_1_1_2518_t1_0086_0000_4#Web , Paul Deschamps ,
 http://data.persee.fr/authority/249644#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_2_1_3100#Web , Paul Deschamps ,
 http://data.persee.fr/authority/249644#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_4_1_3159_t1_0185_0000_2#Web , Paul Deschamps ,
 http://data.persee.fr/authority/250083#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_3_1_5976#Web , Pierre Lévêque ,
 http://data.persee.fr/authority/250503#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_2_1_2557_t1_0185_0000_3#Web , Georges Daux ,
 http://data.persee.fr/authority/250503#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_2_1_3106_t1_0187_0000_1#Web , Georges Daux ,
 http://data.persee.fr/authority/251946#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_1_1_2735#Web , André Piganiol ,
 http://data.persee.fr/authority/267643#Person , http://data.persee.fr/doc/jds_0021-8103_1960_num_2_1_981#Web , Louis Hautecœur ,
 http://data.persee.fr/authority/267643#Person , http://data.persee.fr/doc/jds_0021-8103_1961_num_3_1_1016_t1_0174_0000_1#Web , Louis Hautecœur ,
 http://data.persee.fr/authority/271274#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_2_1_3183#Web , Jules Toutain ,
 http://data.persee.fr/authority/272972#Person , http://data.persee.fr/doc/jds_0021-8103_1943_num_4_1_2675_t1_0187_0000_2#Web , Jules-Adrien Blanchet ,
 http://data.persee.fr/authority/272972#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_2_1_2496_t1_0093_0000_4#Web , Jules-Adrien Blanchet ,
 http://data.persee.fr/authority/272972#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_2_1_2496_t1_0094_0000_3#Web , Jules-Adrien Blanchet ,
 http://data.persee.fr/authority/272972#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_2_1_3152_t1_0092_0000_1#Web , Jules-Adrien Blanchet ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_2_1_2692#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_3_1_2709#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_2_1_2493#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_2500#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_2507_t1_0178_0000_4#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_1_1_2539#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_1_1_2546_t1_0085_0000_3#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_2_1_3098#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_4_1_3159_t1_0180_0000_2#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_3_1_3213#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_2_1_3222#Web , Charles Picard ,
 http://data.persee.fr/authority/274384#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_2_1_3259_t1_0090_0000_4#Web , Charles Picard ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2485_t1_0185_0000_4#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_2_1_2494#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_1_1_3109#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_4_1_3155#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_3_1_3189#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_4_1_6007#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1957_num_1_1_3230_t1_0039_0000_3#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1959_num_3_1_3278#Web , Raymond Lantier ,
 http://data.persee.fr/authority/274790#Person , http://data.persee.fr/doc/jds_0021-8103_1962_num_3_1_1036#Web , Raymond Lantier ,
 http://data.persee.fr/authority/275219#Person , http://data.persee.fr/doc/jds_0021-8103_1963_num_1_1_1047_t1_0062_0000_3#Web , Jean-Louis Flandrin ,
 http://data.persee.fr/authority/275415#Person , http://data.persee.fr/doc/jds_0021-8103_1943_num_3_1_2664_t1_0140_0000_3#Web , Yves Béquignon ,
 http://data.persee.fr/authority/275415#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_2507_t1_0183_0000_4#Web , Yves Béquignon ,
 http://data.persee.fr/authority/275415#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_4_1_3200_t1_0187_0000_1#Web , Yves Béquignon ,
 http://data.persee.fr/authority/275415#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_2_1_5959_t1_0092_0000_1#Web , Yves Béquignon ,
 http://data.persee.fr/authority/275415#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_4_1_5965_t1_0184_0000_2#Web , Yves Béquignon ,
 http://data.persee.fr/authority/275415#Person , http://data.persee.fr/doc/jds_0021-8103_1955_num_4_1_5965_t1_0185_0000_3#Web , Yves Béquignon ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1943_num_4_1_2675_t1_0185_0000_3#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_4_1_2728_t1_0181_0000_3#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1944_num_4_1_2728_t1_0184_0000_2#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_2_1_2750#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_2_1_2755_t1_0092_0000_2#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2479#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2485_t1_0176_0000_4#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_3_1_2485_t1_0186_0000_2#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_2499#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_3_1_3377#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_1_1_2516#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_2_1_2530#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1948_num_2_1_2548#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_1_1_3112#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275719#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_1_1_3138#Web , Louis Bréhier ,
 http://data.persee.fr/authority/275874#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_2_1_3106_t1_0182_0000_3#Web , André Parrot ,
 http://data.persee.fr/authority/275874#Person , http://data.persee.fr/doc/jds_0021-8103_1953_num_3_1_3193#Web , André Parrot ,
 http://data.persee.fr/authority/277222#Person , http://data.persee.fr/doc/jds_0021-8103_1943_num_4_1_2675_t1_0181_0000_2#Web , Paul Collart ,
 http://data.persee.fr/authority/279211#Person , http://data.persee.fr/doc/jds_0021-8103_1964_num_1_1_1068#Web , Henri-Irénée Marrou ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_1_1_3095_t1_0090_0000_3#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_3_1_3124#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1951_num_4_1_3154#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_4_1_6009#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_4_1_6012_t1_0182_0000_3#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_3_1_5979_t1_0141_0000_1#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1956_num_3_1_5979_t1_0142_0000_2#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_2_1_3255#Web , Charles Samaran ,
 http://data.persee.fr/authority/279370#Person , http://data.persee.fr/doc/jds_0021-8103_1963_num_2_1_1052_t1_0125_0000_1#Web , Charles Samaran ,
 http://data.persee.fr/authority/279631#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_2_1_2524#Web , François Daumas ,
 http://data.persee.fr/authority/280330#Person , http://data.persee.fr/doc/jds_0021-8103_1958_num_4_1_3263#Web , François Chamoux ,
 http://data.persee.fr/authority/281790#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_2_1_3106_t1_0187_0000_3#Web , Edmond Faral ,
 http://data.persee.fr/authority/284259#Person , http://data.persee.fr/doc/jds_0021-8103_1945_num_1_1_2736#Web , Augustin Fliche ,
 http://data.persee.fr/authority/284259#Person , http://data.persee.fr/doc/jds_0021-8103_1950_num_4_1_3135_t1_0185_0000_3#Web , Augustin Fliche ,
 http://data.persee.fr/authority/29593#Person , http://data.persee.fr/doc/jds_0021-8103_1952_num_3_1_5936#Web , Georges Posener ,
 http://data.persee.fr/authority/350755#Person , http://data.persee.fr/doc/jds_0021-8103_1949_num_2_1_3099#Web , Jérôme Carcopino ,
 http://data.persee.fr/authority/364639#Person , http://data.persee.fr/doc/jds_0021-8103_1946_num_1_1_2490#Web , Paul-Marie Duval ,
 http://data.persee.fr/authority/364639#Person , http://data.persee.fr/doc/jds_0021-8103_1947_num_2_1_2525#Web , Paul-Marie Duval ,
 http://data.persee.fr/authority/364639#Person , http://data.persee.fr/doc/jds_0021-8103_1954_num_1_1_6276#Web , Paul-Marie Duval ,
